tinnin&metatron,2070
bahamut,1907
drahklist,2939
b/dshinji&kaworu&unit-13,1201
r/r hanabishi recca,2469
b sea serpent,1095
mulan,1365
awoken meimei,2075
lglemon dragon,1082
l/larchangel metatron,641
bpepper”水モード”,3161
g/g earth dragon swordsman,1897
cygnus hyoga,1429
abe guard captain pig,1643
bduonuma usui,3043
holy dragon,32
hello kitty world joker,1149
drpandora,2662
bbkamui,2740
d/g lil' black dragon,1094
gg susano,987
d/dgamble mage,487
gosamu furukawa,2606
sylvie,2509
g/g cauchemar,1628
d/dlevi,2360
rg barbados,1166
ddfallen angel lucifer,1553
g/rhighlander,1209
drkali,2078
lking,1030
rl renji abarai,2699
dg kouhei jinnai,2622
dakechi mitsuhide,3110
l mistrain,1354
g thumbelina,1417
bb awilda,975
aleilan,2073
ldbaal,2506
siren,1100
dhadar,1207
jaggi cat,855
r/g genthru,1026
bb shinji&eva unit-01,698
bl gohan,1559
l/rars nova,1756
l nordis,1845
lsakuya,2389
b ryune,2443
gg athena,2811
ggsadojima hoji,3041
dlhel,2893
r/d odin,2179
rd hera-ur-senpai,2018
lr 龍喚士・ana,3087
lbastet,2952
bg the norn skuld,2714
ggsarutobi sasuke,1193
dpierdra,761
shining dragon swordsman,1507
dlsatsuki,2150
d/r nobunaga,2130
glyoruichi shihoin,2687
bheavy metal dragon,1473
g higurashi kagome,2461
earth dragon knight,1897
g/r susano,2323
l/rsuperman,2824
b/l tsih,2532
king of the underworld,647
garcher,2801
rl alma,2242
rlzhu bajie,2184
l/dnappa,1796
bg lakshmi,1114
aisis,2010
ad lucifer,2507
b/r antikythera,1458
dr bahamut,993
l amaterasu,2324
llxuanzang,1246
l/d crystalskull,1459
g/dblack zeus,2220
d/rishijima domon,2852
rlexiled apollo,1059
d creuse,1658
l wee jas,1625
l xuanzang,1246
basilisk,1111
gtoytops,759
b/rsea serpent,326
rgdenebola,2553
l acrux,2337
d/dhera,985
l ammonite,2578
war princess asmodeus another,2249
g/dcameo,2670
lluryu ishida,2683
d/bjudar,2479
ld defoud,1631
l valkyrie,1727
dsephiroth,2765
l/rkali,1747
l/lsakuya,1218
l arthur,2121
lamaterasu ohkami,2533
happo,1762
extreme black mage,2802
lr formula,351
gdadamant,739
a pandora,2662
bbzhou yu,2103
g/g kirisawa fuko,2471
valkyrie,1727
lg ivory dragon,336
dsonia gran reverse,2737
g yamatsumi dragon,3002
r/rnaga,1099
bbulma,1804
g/l orihime inoue,2681
ltora,2486
rd jean kirstein,2366
d damascus,741
lfuu,1514
dd 邪眼皇ロマノフi世,2176
b/d odin,1925
gl ana,3089
shining wood fafnir,332
l/lfacet,2672
b takkun,2731
l/l izanagi,1299
mizuha,2935
dcecil,2768
d 邪眼皇ロマノフi世,2176
r/r shiva,1954
llpatricia ezel,1289
rr shiva,1954
dragon samurai,3085
l pulseneedle,1594
ragnarok dragon,2594
set,2384
l/l kanna,3233
d/dheavy metal dragon,1215
brhermes,2748
g/l shaina,1719
berry dragon,1078
r shuten-doji,2805
awoken dragon,1277
r gainaut,1839
b ice dragon niflheim,409
leo,2647
ldlex luthor,2831
ganomalocaris,2576
bsarutobi sasuke,2815
b/d idunn&idunna,2393
l jou kanayama,2616
d pandora,2662
gsadojima hoji,3041
r/gshotel,1881
bdsea serpent,329
bad badtz-maru,1157
ddkurone,1515
d/d diadem,2189
rdino rider,1301
r kyubi,2113
g sylvie,2509
ll yuria,2447
dlbasilisk,341
rr morgiana,2477
g australis,2563
dcoelacanth,2580
r/l kenshiro,2444
dkali,2078
最高の男・坊屋春道,2602
g/d hera-beorc,2807
daruma,440
r cao cao,2901
pterados,15
l/d satsuki,2951
b/d sha wujing,2182
dr vampire lord,2410
edogawa conan,2862
d chaos,2052
db blackbeard,978
rharley quinn,2136
drgravis,1648
llcinderella,1419
l force,2715
d the tenth angel,712
b/gchrono turtle,489
db dark angel metatron,1644
dsuper hades,1480
g honjo kamatari,3037
b/bkraken,1211
dr kefka,2059
d/d sephiroth,2765
gl archangel michael,625
glshiryu,1724
leilan,2073
l/l ganesha,3071
d akechi mitsuhide,3110
gl higurashi kagome,2461
tosawandra,2429
gikkaku madarame,2697
casablanca,1168
a jord,2320
glhigurashi kagome,2461
gl zeus-dios,2948
r hera-ur-senpai,2018
llaphroaig,444
luub,1941
typhon,2745
ggishida mitsunari,3105
l sakuya,2389
rryamcha,1407
d/r oda nobunaga,2924
g/bmasamune,1883
l/l fuma kotaro,1194
bg shinomori aoshi,3029
b/b ur-chimera,1123
r/draoh,2445
bl tsih,2532
great baggi & baggi cat,859
r satan maria,1889
awoken apollo,2750
d sephiroth,2765
ggceres,1535
lb izanagi,2984
gl guan yu,1242
d/dhyou,2844
l maeda keiji,3107
b/g polaris,2248
g/dcell - first form,1939
ahera-ur,1536
l/l eschamali,2949
aheimdallr,2400
ddcecil,2768
g archer,2801
awoken leilan,2073
lb zhuge liang,1375
l/l cinderella,1419
bb sadalmelik,2186
g shaina,1719
diadem,2189
gana,3089
yoruichi shihoin,2687
rkali,2511
larthur,2121
bshinji&kaworu&unit-13,1201
b hrungnir,820
r ranger santa,533
d satan maria,1888
b/lidunn&idunna,1345
bltsih,2532
captain kidd,976
byakuya kuchiki,2703
ddmystic dark knight,2743
r/lrenji abarai,2699
rgcao cao,1738
ultimate ranger santa,533
dl chrollo lucilfer,1020
ruka,1512
lzhuge liang,1375
earth defender - krillin,1405
sephiroth,2765
kozukura,1880
gancient wooden beast,2115
tengu,2129
god canopus,1206
lghelianthus,1169
d/l thoth,1465
rlhera,1781
amaterasu,2324
r/dshuten-doji,2805
l albireo,2335
g/dgreat tengu,2129
rrasuka&eva unit-02,1200
seraphis,2891
ldizanagi,2281
dg grape dragon,1084
byr,3112
andro,2658
beach claire,2318
alb,2903
summyr,3112
claire,1731
i&i,2393
i & i,2393
academy sakuya,2813
school sakuya2813,2813
academy waron,2822
school waron,2822
academy hera,2018
school hera,2018
academy rrh,2816
school rrh,2816
academy red riding hood,2816
school red riding hood,2816
academy theurgia,2821
school theurgia,2821
academy isis,2812
school isis,2812
academy sarutobi,2815
school sarutobi,2815
academy athena,2811
school athena,2811
academy kali,2814
school kali,2814
academy thumbelina,2818
school thumbelina,2818
academy lucifer,2014
school lucifer,2014
academy cinderella,2819
school cinderella,2819
academy sleeping beauty,2820
school sleeping beauty,2820
academy swordsman,2823
shivadragon,2253
shivadragon,2253
yomidragon,2261
yomid,2261
nepdragon,2255
ragdragon,2594
rvalkyrie,1728
bvalkyrie,1729
gvalkyrie,1730
dvalkyrie,1731
anavalkyrie,3088
beach pandora,2292
beach sonia,2287
ai&i,2393
onetruegod,2013
aalucifer,2507
a i&i,2393
bmiru,3112
biru,3112
gzl,1373
lzl,1375
wetatron,3111
beach metatron,3111
blue metatron,3111
blurd,2289
blue urd,2289
summurd,2289
bestcat,2011
best cat,2011
ekmd,1324
hiza,2408
fafnir,1096
navi,3120
pirate sonia,2287
beach eschamali,3113
a lucifer,2507
awoken lucifer,2507
sitri,2993
a caocao,2901
chibi sonia,2317
chibi caocao,1812
chibi rgy,1822
chibi dmetatron,2316
chibi valkyrie rose,2321
chibi yomi,2914
chibi tsukuyomi,2914
chibi valkyrie claire,2906
chivi lvalk,2321
chibi dvalk,2906
chibi hera,2315
chibi pandora,2028
chibi panda,2028
chibi saria,3098
chibi amaterasu,2913
chibi wukong,2027
chibi dqxq,1818
chibi bastet,2912
chibi verdandi,2908
chibi sylvie,3097
chibi ryune,3096
chibi skuld,2909
chibi isis,2911
chibi rodin,2021
chibi yamato takeru,2024
chibi urd,2907
chibi sun quan,1814
chibi lu bu,1820
chibi perseus,2026
chibi andromeda,2025
chibi gzl,1715
chibi ggy,1717
chibi lzl,1824
chibi kali,3099
chibi lkali,3099
chibi lmetatron,1792
chibi sakuya,1789
chibi leilan,1786
chibi karin,1787
chibi meimei,1788
chibi haku,1790
chibi lucifer,1794
christmas sakuya,2510
christmas archangel,2518
christmas lilith,2519
christmas echidna,2515
christmas siren,2516
christmas alraune,2517
christmas genie,1782
xmas sakuya,2510
xmas archangel,2518
xmas lilith,2519
xmas echidna,2515
xmas siren,2516
xmas alraune,2517
xmas genie,1782
udon,2105
orochi,2322
awoken orochi,2322
a orochi,2322
aorochi,2322
alucifer,2507
charite machina,2296
bd alrescha,3056
b/d alrescha,3056
aliubei,2903
femme,1728
reine,1729
elize,1730
rose,1727
christmas paulina,2520
xmas paulina,2520
awoken dqxq,2904
reminerva,3238
revominerva,3238
reincarnatedminerva,3238
reneptune,3239
revoneptune,3239
reincarnatedneptune,3239
receres,3240
revoceres,3240
reincarnatedceres,3240
reshiva,3241
revoshiva,3241
reincarnatedshiva,3241
relakshmi,3242
revolakshmi,3242
reincarnatedlakshmi,3242
reparvati,3243
revoparvati,3243
reincarnatedparvati,3243
dark kanna,3234
dkanna,3234
d kanna,3234
